ID,Created,"UK or India
","Agent Tenure
","Interaction Date
","Interaction duration
","Interaction Type
","Interaction Reason
","DF Arrears (Months):
","Were there any vulnerability markers on the customers account?
","Q1-Did the advisor process Personal Data in accordance with the Data protection Act?
","Q1 - Failure Reasons
","Q2 - Did the advisor confirm the customer's or authorised 3rd party's contact telephone number, email, and up to date home address and update date the system accordingly if required? 
","Q2 - Failure Reasons
","Q3 - Did the advisor understand the customer's past financial situation including the reason they have failed or may fail to pay Three?
","Q3 - Failure Reasons
","Q4 -  Did the advisor understand the customer's present financial situation?
","Q4 - Failure Reasons
","Q5 - Did the advisor understand the customer's future financial situation?
","Q5 - Failure Reasons
","Q6 - Did the advisor correctly identify & explore new vulnerability needs?
","Q6 - Failure Reasons
","Q7 - Did the advisor correctly acknowledge & explore existing vulnerability needs?
","Q7 - Failure Reasons
","Q8 - Where applicable did the advisor address any new accessibility needs during their interaction?
","Q8 - Failure Reasons
","Q9 - Where applicable did the advisor address any existing accessibility needs during their interaction?
","Q9 - Failure Reasons
","Q10 - Did the advisor gain full explicit consent to note the customer's new vulnerability and/or accessibility need?
","Q10 - Failure Reasons
","Q11 - Did the advisor update the system to accurately reflect the customer's vulnerability and/or accessibility needs?
","Q11 - Failure Reasons
","Q12 - Did the advisor establish a suitable solution that supported the customer's needs taking into account their information from the conversation ?
","Q12 - Failure Reasons
","Q13 - Did the advisor read any mandatory statements/tell them in a manner that was easy for the customer to understand? 
","Q13 - Failure Reasons
","Q14 - Did we clearly advise the customer of any next steps required by them and did they explain potential consequeses for adherance/non adherance to any outcome?
","Q14 - Failure Reasons
","Q15 - Was the Income and Expenditure Tool completed correctly?
","Q15 - Failure Reasons
","Q16 - Has the advisor taken the correct system action
","Q16 - Failure Reasons
","Q17 - System updates - When payment has been taken on call/chat
","Q17 - Failure Reasons
","Q18 - Did the advisor leave adequate notes regarding the interaction?
","Q18 - Failure Reasons
","Q19-If an expression of dissatisfaction was evident, was it addressed by the agent , and correct process followed
","Q19 - Failure Reasons
","Q20-Was any new suspicious activity evident during the call/ interactions you’re scoring (i.e. not instances already identified/ flagged that pre-date the call/ interactions you’re scoring)? (non-scoring)
","Q20.1-If yes: did the advisor correctly identify the activity as suspicious?
","Q21-If applicable, did the advisor then follow the relevant process correctly and avoid “tipping off” the customer?
","Q22 - During the interaction did the advisor act within our expected conduct realms:
","Q22 - Failure Reasons
","1st Line QA Outcome
","Q23-CD Focus: Did the advisor and/or Three deal with the customer in an honest, fair, and open manner and by acting how our customers would reasonably expect us to?
","Q23-Fail Reasons
","Q24-CD Focus: Did the advisor and/or Three take all reasonable steps to prevent foreseeable or actual customer harm?
","Q24 - Failure Reasons
","Q25-CD Focus: Did the advisor and/or Three provide adequate levels of support, enabling customers to make timely and informed decisions in their best interests?
","Q25 - Failure Reasons
","Is remediation Required?
"
3031,2025-06-10T17:21:35Z,India,Gradbay,2025-06-06,00:55:19,Inbound,"[""Customer is calling regarding correspondence they have received (e.g, received NOD)""]","[""February"",""March"",""April"",""May""]",Yes,Pass,,Feedback/Coaching Needed,"[""System not updated""]",Fail - Regulatory/Customer Impacting,"[""The root cause not fully established""]",Fail - Regulatory/Customer Impacting,"[""Advisor failed to attempt to obtain - Source/Frequency of income""]",Fail - Regulatory/Customer Impacting,Short Term not established,Pass,,N/A,,N/A,,N/A,,Fail - Regulatory/Customer Impacting,"[""Consent to record SC data not captured - Vulnerability""]",Feedback/Coaching Needed,"[""Required system amends not made""]",Pass,,Feedback/Coaching Needed,Mandatory info not read,Pass,,N/A,,Pass,,N/A,,Pass,,Pass,,N/A,,,Pass,,Poor Outcome - Advisor,,,,,,,No
3032,2025-06-10T18:11:39Z,India,Gradbay,2025-06-10,00:31:09,Inbound,"[""Customer wants to set a PTP""]","[""N/A""]",Yes,Pass,,Pass,,Pass,,Pass,,Feedback/Coaching Needed,Potential impact was not established,N/A,,Pass,,N/A,,N/A,,N/A,,Fail - Regulatory/Customer Impacting,"[""Required system amends not made""]",Pass,,Feedback/Coaching Needed,Read the wrong mandatory information,Pass,,N/A,,Pass,,N/A,,Pass,,N/A,,N/A,,,Pass,,Good Outcome with Failures,,,,,,,Yes
3033,2025-06-10T20:17:56Z,India,Gradbay,2025-06-07,00:44:41,Inbound,"[""Customer wants a PA (up to 6 months instalments)""]","[""January"",""October"",""September"",""November"",""December""]",No,Pass,,Pass,,Pass,,Fail - Regulatory/Customer Impacting,"[""Advisor failed to attempt to obtain - Source/Frequency of income""]",Feedback/Coaching Needed,Short Term not established,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,Pass,,Feedback/Coaching Needed,Mandatory info not read,Pass,,N/A,,Pass,,Pass,,Pass,,Fail - Regulatory/Customer Impacting,"[""OFCOM - Complaint not identified""]",N/A,,,Pass,,Poor Outcome - Advisor,,,,,,,No
3034,2025-06-10T21:05:57Z,India,Over 3 (BAU),2025-06-10,1:09:20,Webchat,"[""Customer wants to set a PTP""]","[""May""]",No,Pass,,Pass,,Pass,,Pass,,Pass,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,Pass,,Fail - Regulatory/Customer Impacting,"[""Mandatory info not read"",""Incomplete info advised""]",Pass,,N/A,,Pass,,N/A,,Pass,,N/A,,N/A,,,Pass,,Good Outcome with Failures,,,,,,,No
3035,2025-06-11T07:55:30Z,India,Gradbay,2025-06-10,01:22:59,Inbound,"[""Customer wants to set a PTP""]","[""May""]",Yes,Pass,,Fail - Regulatory/Customer Impacting,"[""System not updated""]",Fail - Regulatory/Customer Impacting,"[""The root cause not fully established""]",Feedback/Coaching Needed,"[""Advisor failed to attempt to obtain - whether this is medium  term"",""Advisor failed to attempt to obtain - whether this is long term"",""Advisor failed to attempt to obtain - whether this is short term""]",Pass,,N/A,,Pass,,N/A,,Pass,,N/A,,Feedback/Coaching Needed,"[""Required system amends not made""]",Pass,,Pass,,Fail - Regulatory/Customer Impacting,"[""General - Next steps not confirmed""]",N/A,,Pass,,N/A,,Pass,,N/A,,N/A,,,Pass,,Good Outcome with Failures,,,,,,,No
3036,2025-06-11T08:07:44Z,India,Gradbay,2025-06-10,00:03:49/00:26:58,Inbound,"[""Customer wants to set a PTP""]","[""N/A""]",No,Pass,,Pass,,Pass,,Pass,,Pass,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,Pass,,Pass,,Pass,,N/A,,Feedback/Coaching Needed,"[""Process not followed""]",N/A,,Feedback/Coaching Needed,Notes Inacurate,N/A,,N/A,,,Pass,,Good Outcome with Failures,,,,,,,No
3037,2025-06-11T08:21:12Z,India,Gradbay,2025-06-09,24:15,Inbound,"[""Customer wants to set a PTP""]","[""N/A""]",Yes,Pass,,Pass,,Pass,,Pass,,Pass,,Pass,,Pass,,N/A,,N/A,,Pass,,Pass,,Feedback/Coaching Needed,"[""Solution offered did not include all suitable instalment options""]",Pass,,Pass,,N/A,,Pass,,N/A,,Pass,,N/A,,N/A,,,Pass,,Good Outcome with Failures,,,,,,,No
3038,2025-06-11T08:21:23Z,India,Gradbay,2025-06-10,00:51:17,Inbound,"[""Customer is calling to make a payment""]","[""June""]",No,Pass,,Pass,,Pass,,Pass,,Pass,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,Pass,,Pass,,Pass,,N/A,,Pass,,N/A,,Pass,,N/A,,N/A,,,Pass,,Good Outcome,,,,,,,No
3039,2025-06-11T08:25:27Z,UK,Over 3 (BAU),2025-06-03,27:53,Calibration,"[""Customer wants a PA (up to 6 months instalments)""]","[""April"",""November""]",No,Pass,,Pass,,Feedback/Coaching Needed,"[""The root cause not fully established""]",Pass,,Pass,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,Pass,,Pass,,Pass,,N/A,,Pass,,Pass,,Pass,,N/A,,N/A,,,N/A,,Good Outcome with Failures,,,,,,,Yes
3040,2025-06-11T08:27:31Z,UK,Over 3 (BAU),2025-06-06,00:20:03,Inbound,"[""Customer wants to set a PTP""]","[""April"",""May"",""June""]",No,Pass,,Pass,,Fail - Regulatory/Customer Impacting,"[""The root cause not fully established""]",Feedback/Coaching Needed,"[""Advisor failed to attempt to obtain - Source/Frequency of income""]",Pass,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,Pass,,Pass,,Fail - Regulatory/Customer Impacting,"[""General - Next steps not confirmed"",""DD options""]",N/A,,Pass,,N/A,,Pass,,N/A,,N/A,,,Pass,,Good Outcome with Failures,,,,,,,No
3041,2025-06-11T08:44:30Z,India,Gradbay,2025-06-07,00:54:14,Inbound,"[""Customer wants to set a PTP""]","[""June""]",Yes,Pass,,Pass,,Pass,,Fail - Regulatory/Customer Impacting,"[""Advisor failed to attempt to obtain - Source/Frequency of income""]",Feedback/Coaching Needed,"[""Short Term not established""]",Pass,,N/A,,N/A,,N/A,,Pass,,Pass,,Pass,,Feedback/Coaching Needed,"[""Incomplete info advised""]",Feedback/Coaching Needed,"[""General - Next steps not confirmed""]",N/A,,Pass,,N/A,,Feedback/Coaching Needed,"[""Notes Incomplete""]",N/A,,N/A,,,Pass,,Good Outcome with Failures,,,,,,,No
3042,2025-06-11T08:47:09Z,India,Over 3 (BAU),2025-06-03,27:53,Calibration,"[""Customer wants to set a PTP""]","[""April"",""November""]",No,Pass,,Pass,,Pass,,Feedback/Coaching Needed,source and frequency of income,Feedback/Coaching Needed,"[""Potential impact was not established""]",N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,Pass,,Pass,,Pass,,N/A,,Pass,,N/A,,Pass,,N/A,,N/A,,,Pass,,Good Outcome with Failures,,,,,,,No
3043,2025-06-11T09:15:57Z,India,Gradbay,2025-06-03,27:53,Calibration,"[""Customer wants a PA (up to 6 months instalments)""]","[""April"",""November""]",No,Pass,,Pass,,Feedback/Coaching Needed,"[""Long Term not established"",""No discussion about continuous impact""]",Pass,,Pass,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,Pass,,Pass,,Pass,,N/A,,Pass,,N/A,,Pass,,N/A,,N/A,,,Pass,,Good Outcome with Failures,,,,,,,No
3044,2025-06-11T09:23:54Z,India,Gradbay,2025-06-10,00:34:36,Inbound,"[""Customer is calling to make a payment""]","[""N/A""]",No,Pass,,Fail - Regulatory/Customer Impacting,"[""System not updated""]",Pass,,N/A,,Pass,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,Pass,,Pass,,Pass,,N/A,,Pass,,Pass,,Pass,,N/A,,N/A,,,Pass,,Poor Outcome - Advisor,,,,,,,Yes
3045,2025-06-11T09:34:19Z,India,Over 3 (BAU),2025-06-03,27m 54s,Calibration,"[""Customer wants to set a PTP""]","[""May"",""November""]",No,Pass,,Pass,,Feedback/Coaching Needed,"[""The root cause not fully established""]",Pass,,Pass,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,Pass,,Pass,,Pass,,N/A,,Pass,,N/A,,Pass,,N/A,,N/A,,,Pass,,Good Outcome with Failures,,,,,,,No
3046,2025-06-11T10:01:38Z,India,Gradbay,2025-06-03,27:53,Calibration,"[""Customer wants to set a PTP""]","[""April"",""November""]",No,Pass,,Pass,,Feedback/Coaching Needed,"[""The root cause not fully established""]",Pass,,Pass,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,Pass,,Pass,,Pass,,N/A,,Pass,,N/A,,Pass,,N/A,,N/A,,,Pass,,Good Outcome with Failures,,,,,,,No
3047,2025-06-11T10:12:15Z,India,Over 3 (BAU),2025-06-03,00:27:53,Calibration,"[""Customer wants to set a PTP""]","[""April"",""November""]",No,Pass,,Pass,,Feedback/Coaching Needed,"[""The root cause not fully established""]",Pass,,Pass,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,Pass,,Pass,,Pass,,N/A,,Pass,,N/A,,Feedback/Coaching Needed,"[""Notes Inacurate""]",N/A,,N/A,,,Pass,,Good Outcome with Failures,,,,,,,No
3048,2025-06-11T10:57:39Z,India,Over 3 (BAU),2025-06-03, 27:53,Calibration,"[""Customer wants to set a PTP""]","[""November"",""April""]",No,Pass,,Pass,,Pass,,Pass,,Pass,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,Pass,,Pass,,Pass,,N/A,,Pass,,N/A,,Pass,,N/A,,N/A,,,Pass,,Good Outcome,,,,,,,No
3049,2025-06-11T11:24:32Z,India,Gradbay,2025-06-11,00:30:05,Inbound,"[""Customer wants to set a PTP""]","[""September"",""October"",""November"",""December""]",Yes,Pass,,Pass,,Feedback/Coaching Needed,"[""Missed information in the account history that would have helped to understand the situation""]",Pass,,Feedback/Coaching Needed,"[""Potential impact was not established""]",Pass,,Pass,,N/A,,N/A,,Pass,,Pass,,Pass,,Pass,,Pass,,N/A,,Pass,,N/A,,Feedback/Coaching Needed,"[""Notes Inacurate""]",N/A,,N/A,,,Pass,,Good Outcome with Failures,,,,,,,No
3050,2025-06-11T11:28:18Z,India,Gradbay,2025-06-10,01:07:26,Inbound,"[""Customer is calling to make a payment"",""Customer wants a PA (up to 6 months instalments)""]","[""February"",""March"",""April"",""May""]",No,Pass,,Pass,,Pass,,Pass,,Pass,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,Pass,,Pass,,Feedback/Coaching Needed,"[""General - Next steps not confirmed""]",N/A,,Pass,,N/A,,Feedback/Coaching Needed,Notes Incomplete,Pass,,N/A,,,Pass,,Good Outcome with Failures,,,,,,,No
3051,2025-06-11T11:35:34Z,India,Gradbay,2025-06-11,00:44:52,Inbound,"[""Customer wants a PA (up to 6 months instalments)"",""Customer wants to set a PTP""]","[""N/A""]",Yes,Pass,,Pass,,Pass,,Pass,,Pass,,Pass,,Fail - Regulatory/Customer Impacting,"[""Incorrect support provided""]",N/A,,N/A,,Pass,,Pass,,Pass,,Pass,,Feedback/Coaching Needed,"[""General - Next steps not confirmed""]",N/A,,Pass,,N/A,,Pass,,N/A,,N/A,,,Pass,,Good Outcome with Failures,,,,,,,No
3052,2025-06-11T12:09:21Z,India,Gradbay,2025-06-10, 35:24,Inbound,"[""Customer wants to set a PTP""]","[""May""]",No,Pass,,Feedback/Coaching Needed,"[""System not updated""]",Pass,,Pass,,Pass,,Pass,,N/A,,N/A,,N/A,,Pass,,Pass,,Pass,,Pass,,Pass,,N/A,,Pass,,N/A,,Pass,,N/A,,N/A,,,Pass,,Good Outcome with Failures,,,,,,,No
3053,2025-06-11T12:14:07Z,UK,0-3 months (bau),2025-06-06,00:22:05,Inbound,"[""Customer wants to set a PTP""]","[""September"",""October"",""November"",""December""]",Yes,Pass,,Pass,,Pass,,Pass,,Pass,,N/A,,Pass,,N/A,,Pass,,N/A,,N/A,,Feedback/Coaching Needed,"[""Breathing space/ 30 day hold  - Advisor lead with this option without exploring other options ""]",Pass,,Pass,,N/A,,Pass,,N/A,,Pass,,N/A,,N/A,,,Pass,,Good Outcome with Failures,,,,,,,No
3054,2025-06-11T12:25:58Z,India,Over 3 (BAU),2025-06-03,27:55,Calibration,"[""Customer wants to set a PTP""]","[""April"",""November""]",No,Pass,,Pass,,Feedback/Coaching Needed,"[""The root cause not fully established""]",Pass,,Pass,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,Pass,,Pass,,Pass,,N/A,,Pass,,N/A,,Feedback/Coaching Needed,"[""Notes Inacurate""]",N/A,,N/A,,,Pass,,Good Outcome with Failures,,,,,,,No
3055,2025-06-11T12:52:25Z,India,Gradbay,2025-06-10,00:35:30,Inbound,"[""Customer wants to set a PTP""]","[""June""]",No,Pass,,Pass,,Pass,,Pass,,Pass,,Pass,,N/A,,N/A,,N/A,,N/A,,N/A,,Pass,,Pass,,Fail - Regulatory/Customer Impacting,"[""DD options""]",N/A,,Pass,,N/A,,Pass,,N/A,,N/A,,,Pass,,Poor Outcome - Advisor,,,,,,,No
3056,2025-06-11T14:04:25Z,India,Gradbay,2025-06-11, 00:59:34,Inbound,"[""Customer wants to set a PTP""]","[""April"",""May"",""June""]",No,Pass,,Pass,,Pass,,Pass,,Feedback/Coaching Needed,Potential impact was not established,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,Pass,,Pass,,Pass,,N/A,,Pass,,N/A,,Feedback/Coaching Needed,Notes Incomplete,N/A,,N/A,,,Pass,,Good Outcome with Failures,,,,,,,No
3057,2025-06-11T14:32:01Z,India,Gradbay,2025-06-10,00:31:41,Inbound,"[""Customer wants to set a PTP""]","[""March"",""April"",""May"",""June""]",Yes,Pass,,Pass,,Pass,,Pass,,Pass,,Pass,,Pass,,N/A,,N/A,,N/A,,N/A,,Pass,,Pass,,Pass,,N/A,,Fail - Regulatory/Customer Impacting,"[""DD Not surpressed""]",N/A,,Feedback/Coaching Needed,"[""Notes Inacurate""]",N/A,,N/A,,,Pass,,Good Outcome with Failures,,,,,,,No
3058,2025-06-11T14:51:50Z,UK,0-3 months (bau),2025-06-11,00:26:52,Inbound,"[""Customer is calling to make a payment"",""Customer wants to set a PTP""]","[""July"",""August"",""September"",""October"",""November""]",Yes,Pass,,Pass,,Pass,,Pass,,Pass,,N/A,,Pass,,N/A,,Pass,,N/A,,N/A,,Pass,,Pass,,Pass,,N/A,,Pass,,N/A,,Pass,,N/A,,N/A,,,Pass,,Good Outcome,,,,,,,No
3059,2025-06-11T15:14:21Z,India,I&E Accreditation,2025-06-10,1:51:54,Webchat,"[""Customer wants to set a PTP"",""Customer wants a PA (up to 6 months instalments)""]","[""N/A""]",No,Pass,,Pass,,Pass,,Feedback/Coaching Needed,"[""Advisor failed to attempt to obtain - Source/Frequency of income""]",Pass,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,Pass,,Pass,,Pass,,N/A,,Pass,,N/A,,Pass,,N/A,,N/A,,,Pass,,Good Outcome with Failures,,,,,,,No
3060,2025-06-11T15:15:29Z,UK,Over 3 (BAU),2025-06-05,01:38:11,Webchat,"[""Customer is calling regarding correspondence they have received (e.g, received NOD)"",""Customer wants a PA (up to 6 months instalments)""]","[""July"",""June"",""May"",""April"",""March""]",Yes,Pass,,Pass,,Pass,,Pass,,Pass,,N/A,,Pass,,N/A,,Pass,,Pass,,Pass,,Pass,,Pass,,Pass,,N/A,,Pass,,N/A,,Pass,,N/A,,N/A,,,Pass,,Good Outcome,,,,,,,No
3061,2025-06-11T15:33:29Z,UK,Over 3 (BAU),2025-06-07,02:01:38 ,Webchat,"[""Customer wants a PA (up to 6 months instalments)"",""General account query""]","[""May""]",No,Pass,,Pass,,Fail - Regulatory/Customer Impacting,"[""The root cause not fully established""]",Pass,,Feedback/Coaching Needed,"[""Potential impact was not established""]",N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,Feedback/Coaching Needed,"[""Solution offered did not include understanding of the customers needs from conversation""]",Feedback/Coaching Needed,"[""Incomplete info advised"",""Read the wrong mandatory information""]",Feedback/Coaching Needed,"[""Manual payment- Next steps not confirmed (outwith mandatory)""]",N/A,,Pass,,N/A,,Feedback/Coaching Needed,"[""Notes Inacurate""]",Pass,,N/A,,,Pass,,Good Outcome with Failures,,,,,,,No
3062,2025-06-11T15:35:51Z,India,Gradbay,2025-06-09,37:44,Inbound,"[""Customer wants to set a PTP""]","[""June""]",No,Pass,,Feedback/Coaching Needed,"[""Did not confirm Telephone Number""]",Pass,,Fail - Regulatory/Customer Impacting,"[""Advisor failed to attempt to obtain - Source/Frequency of income""]",Pass,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,Pass,,Pass,,Fail - Regulatory/Customer Impacting,"[""General - Next steps not confirmed""]",N/A,,Pass,,N/A,,Pass,,N/A,,N/A,,,Pass,,Poor Outcome - Advisor,,,,,,,No
3063,2025-06-11T16:21:05Z,India,Over 3 (BAU),2025-06-03,27:53,Inbound,"[""Customer wants to set a PTP""]","[""November"",""April""]",No,Pass,,Pass,,Pass,,Pass,,Feedback/Coaching Needed,"[""Potential impact was not established""]",N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,Pass,,Pass,,Pass,,N/A,,Pass,,N/A,,Pass,,N/A,,N/A,,,Pass,,Good Outcome with Failures,,,,,,,No
3064,2025-06-11T16:26:50Z,India,Gradbay,2025-06-11,00:33:59,Inbound,"[""Customer wants to set a PTP""]","[""N/A""]",Yes,Pass,,Pass,,Pass,,Pass,,Feedback/Coaching Needed,Potential impact was not established,Pass,,Pass,,N/A,,N/A,,Pass,,Feedback/Coaching Needed,"[""Required system amends not made""]",Pass,,Pass,,Pass,,N/A,,Pass,,N/A,,Fail - Regulatory/Customer Impacting,Notes Incomplete,N/A,,N/A,,,Pass,,Good Outcome with Failures,,,,,,,Yes
3065,2025-06-11T16:36:20Z,India,Gradbay,2025-06-07, 00:26:36,Inbound,"[""Customer wants to set a PTP""]","[""N/A""]",Yes,Pass,,Pass,,Pass,,Pass,,Feedback/Coaching Needed,"[""Potential impact was not established""]",Pass,,Pass,,N/A,,N/A,,N/A,,N/A,,Pass,,Pass,,Pass,,N/A,,Fail - Regulatory/Customer Impacting,"[""System actions missed""]",N/A,,Pass,,N/A,,N/A,,,Pass,,Good Outcome with Failures,,,,,,,No
3066,2025-06-11T18:07:33Z,India,Gradbay,2025-06-11,00:20:41,Inbound,"[""Customer wants to set a PTP""]","[""N/A""]",Yes,Pass,,Pass,,Pass,,Pass,,Pass,,N/A,,Pass,,N/A,,N/A,,N/A,,N/A,,Pass,,Pass,,Feedback/Coaching Needed,"[""General - Next steps not confirmed""]",N/A,,Pass,,N/A,,Pass,,N/A,,N/A,,,Pass,,Good Outcome with Failures,,,,,,,No
3067,2025-06-11T18:32:16Z,India,I&E Accreditation,2025-06-10,30:46,Inbound,"[""Customer is calling to make a payment""]","[""N/A""]",No,Pass,,Pass,,Fail - Regulatory/Customer Impacting,"[""The root cause not fully established""]",Feedback/Coaching Needed,"[""Advisor failed to attempt to obtain - Customer Priority bills status"",""Advisor failed to attempt to obtain - Source/Frequency of income""]",Pass,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,Pass,,Pass,,Feedback/Coaching Needed,"[""General - Next steps not confirmed""]",N/A,,Pass,,Pass,,Pass,,N/A,,N/A,,,Pass,,Good Outcome with Failures,,,,,,,No
3068,2025-06-11T19:00:24Z,India,Gradbay,2025-06-11,01:09:38,Webchat,"[""Customer wants a PA (up to 6 months instalments)""]","[""May""]",No,Pass,,Pass,,Feedback/Coaching Needed,"[""The root cause not fully established""]",Pass,,Pass,,Pass,,N/A,,N/A,,N/A,,Pass,,Pass,,Pass,,Pass,,Feedback/Coaching Needed,"[""Incorrect information provided""]",N/A,,Pass,,N/A,,Pass,,N/A,,N/A,,,Pass,,Good Outcome with Failures,,,,,,,No
3069,2025-06-11T21:30:57Z,India,Gradbay,2025-06-11,01:04:33,Inbound,"[""Customer wants a PA (up to 6 months instalments)""]","[""January"",""February"",""March""]",Yes,Pass,,Pass,,Fail - Regulatory/Customer Impacting,"[""Missed information in the account history that would have helped to understand the situation"",""No discussion about continuous impact""]",Pass,,Feedback/Coaching Needed,"[""Potential impact was not established""]",Pass,,N/A,,N/A,,N/A,,Pass,,Pass,,Feedback/Coaching Needed,"[""Wrong soultion provided""]",Pass,,Feedback/Coaching Needed,"[""General - Next steps not confirmed""]",N/A,,Pass,,N/A,,Pass,,N/A,,N/A,,,Pass,,Good Outcome with Failures,,,,,,,Yes
3070,2025-06-12T08:06:25Z,India,I&E Accreditation,2025-06-09,2:27:39,Webchat,"[""Customer is calling to make a payment""]","[""February"",""March"",""April"",""May""]",No,Pass,,Pass,,Pass,,Pass,,Pass,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,Pass,,Pass,,Pass,,N/A,,Pass,,N/A,,Pass,,Pass,,N/A,,,Pass,,Good Outcome,,,,,,,No
3071,2025-06-12T09:10:30Z,India,Gradbay,2025-06-11,00:25:07,Inbound,"[""Customer wants to set a PTP""]","[""June""]",No,Pass,,Pass,,Pass,,Pass,,Feedback/Coaching Needed,"[""Potential impact was not established""]",N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,Pass,,Pass,,Fail - Regulatory/Customer Impacting,"[""General - Next steps not confirmed""]",N/A,,Pass,,N/A,,Pass,,N/A,,N/A,,,Pass,,Poor Outcome - System/Process,,,,,,,Yes
3072,2025-06-12T09:15:57Z,India,Gradbay,2025-06-11,00:41:41,Inbound,"[""Customer wants to set a PTP"",""Customer wants to change bill date""]","[""N/A""]",Yes,Pass,,Pass,,Pass,,Pass,,Pass,,Pass,,Pass,,N/A,,N/A,,Pass,,Pass,,Pass,,Pass,,Feedback/Coaching Needed,"[""General - Next steps not confirmed"",""Incorrect information provided""]",N/A,,Pass,,N/A,,Pass,,N/A,,N/A,,,Pass,,Good Outcome with Failures,,,,,,,No
3073,2025-06-12T09:22:32Z,India,I&E Accreditation,2025-06-04,1:56:22,Webchat,"[""Customer wants a PA (up to 6 months instalments)""]","[""June""]",No,Pass,,Pass,,Pass,,Pass,,Pass,,Pass,,N/A,,N/A,,N/A,,Pass,,Pass,,Pass,,Pass,,Feedback/Coaching Needed,"[""General - Next steps not confirmed""]",N/A,,Pass,,N/A,,Pass,,N/A,,N/A,,,Pass,,Good Outcome with Failures,,,,,,,No
3074,2025-06-12T09:22:36Z,India,Gradbay,2025-06-11,00:50:06,Inbound,"[""Customer wants to set up DD""]","[""N/A""]",Yes,Pass,,Pass,,Pass,,Pass,,Pass,,Feedback/Coaching Needed,"[""T - Thank""]",Pass,,N/A,,N/A,,Pass,,Pass,,Pass,,Pass,,Pass,,N/A,,Pass,,N/A,,Pass,,N/A,,N/A,,,Pass,,Good Outcome with Failures,,,,,,,No
3075,2025-06-12T09:32:16Z,India,Gradbay,2025-06-11,: 00:36:23,Inbound,"[""Customer wants to set a PTP""]","[""June""]",No,Pass,,Pass,,Feedback/Coaching Needed,"[""The root cause not fully established""]",Pass,,Pass,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,Pass,,Feedback/Coaching Needed,"[""Mandatory info not read""]",Fail - Regulatory/Customer Impacting,"[""General - Next steps not confirmed""]",N/A,,Pass,,N/A,,Pass,,Fail - Regulatory/Customer Impacting,"[""OFCOM - Complaint not identified"",""FCA - Complaint not identified""]",N/A,,,Pass,,Poor Outcome - Advisor,,,,,,,No
3076,2025-06-12T09:38:52Z,India,Gradbay,2025-06-11,00:42:38,Inbound,"[""Customer wants to set a PTP""]","[""April"",""March"",""May""]",Yes,Pass,,Pass,,Feedback/Coaching Needed,"[""The root cause not fully established""]",Pass,,Pass,,Feedback/Coaching Needed,"[""S - Signposting""]",N/A,,N/A,,N/A,,Pass,,Pass,,Pass,,Feedback/Coaching Needed,"[""Mandatory info not read"",""Incomplete info advised""]",Pass,,N/A,,Feedback/Coaching Needed,"[""System actions missed""]",N/A,,Pass,,N/A,,N/A,,,Pass,,Poor Outcome - System/Process,,,,,,,Yes
3077,2025-06-12T09:48:08Z,India,Gradbay,2025-06-11,00:55:17,Inbound,"[""Customer wants to set a PTP""]","[""June""]",No,Pass,,Pass,,Pass,,Pass,,Pass,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,Pass,,Feedback/Coaching Needed,"[""Mandatory info not read"",""Incomplete info advised""]",Feedback/Coaching Needed,"[""General - Next steps not confirmed""]",N/A,,Pass,,N/A,,Feedback/Coaching Needed,"[""Notes Incomplete""]",N/A,,N/A,,,Pass,,Good Outcome with Failures,,,,,,,No
3078,2025-06-12T10:32:35Z,India,Gradbay,2025-06-12,00:56:31/00:03:43,Inbound,"[""Customer is calling to make a payment""]","[""N/A""]",No,Pass,,Pass,,Pass,,N/A,,Pass,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,Pass,,Pass,,Pass,,N/A,,Fail - Regulatory/Customer Impacting,"[""Process not followed""]",N/A,,Pass,,N/A,,N/A,,,Pass,,Good Outcome with Failures,,,,,,,No
